LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
NOR	PASSCAR	TOT	IDX2015	M	1959-08	6.320639345	
NOR	PASSCAR	TOT	IDX2015	M	1959-09	8.955376696	
NOR	PASSCAR	TOT	IDX2015	M	1959-10	12.23173402	
NOR	PASSCAR	TOT	IDX2015	M	1959-11	7.583402065	
NOR	PASSCAR	TOT	IDX2015	M	1959-12	6.880350388	
NOR	PASSCAR	TOT	IDX2015	M	1960-01	4.586900259	
NOR	PASSCAR	TOT	IDX2015	M	1960-02	9.139671795	
NOR	PASSCAR	TOT	IDX2015	M	1960-03	15.93811325	
NOR	PASSCAR	TOT	IDX2015	M	1960-04	18.695714	
NOR	PASSCAR	TOT	IDX2015	M	1960-05	28.01285515	
NOR	PASSCAR	TOT	IDX2015	M	1960-06	22.41574472	
NOR	PASSCAR	TOT	IDX2015	M	1960-07	18.06774551	
NOR	PASSCAR	TOT	IDX2015	M	1960-08	18.12235147	
NOR	PASSCAR	TOT	IDX2015	M	1960-09	14.4091465	
NOR	PASSCAR	TOT	IDX2015	M	1960-10	29.98549529	
NOR	PASSCAR	TOT	IDX2015	M	1960-11	18.57967635	
NOR	PASSCAR	TOT	IDX2015	M	1960-12	16.93467194	
NOR	PASSCAR	TOT	IDX2015	M	1961-01	14.01325332	
NOR	PASSCAR	TOT	IDX2015	M	1961-02	16.00637069	
NOR	PASSCAR	TOT	IDX2015	M	1961-03	38.06035096	
NOR	PASSCAR	TOT	IDX2015	M	1961-04	36.83171696	
NOR	PASSCAR	TOT	IDX2015	M	1961-05	42.51073633	
NOR	PASSCAR	TOT	IDX2015	M	1961-06	42.99536418	
NOR	PASSCAR	TOT	IDX2015	M	1961-07	31.61002247	
NOR	PASSCAR	TOT	IDX2015	M	1961-08	17.59676915	
NOR	PASSCAR	TOT	IDX2015	M	1961-09	18.53189613	
NOR	PASSCAR	TOT	IDX2015	M	1961-10	16.81863428	
NOR	PASSCAR	TOT	IDX2015	M	1961-11	14.58661585	
NOR	PASSCAR	TOT	IDX2015	M	1961-12	13.00304314	
NOR	PASSCAR	TOT	IDX2015	M	1962-01	10.87341088	
NOR	PASSCAR	TOT	IDX2015	M	1962-02	13.32385313	
NOR	PASSCAR	TOT	IDX2015	M	1962-03	25.746708	
NOR	PASSCAR	TOT	IDX2015	M	1962-04	34.7020847	
NOR	PASSCAR	TOT	IDX2015	M	1962-05	45.00895879	
NOR	PASSCAR	TOT	IDX2015	M	1962-06	42.12849464	
NOR	PASSCAR	TOT	IDX2015	M	1962-07	30.68172123	
NOR	PASSCAR	TOT	IDX2015	M	1962-08	20.96186115	
NOR	PASSCAR	TOT	IDX2015	M	1962-09	19.86974204	
NOR	PASSCAR	TOT	IDX2015	M	1962-10	19.76735588	
NOR	PASSCAR	TOT	IDX2015	M	1962-11	15.61730326	
NOR	PASSCAR	TOT	IDX2015	M	1962-12	11.05088024	
NOR	PASSCAR	TOT	IDX2015	M	1963-01	13.32385313	
NOR	PASSCAR	TOT	IDX2015	M	1963-02	15.58317454	
NOR	PASSCAR	TOT	IDX2015	M	1963-03	28.22445323	
NOR	PASSCAR	TOT	IDX2015	M	1963-04	37.13887546	
NOR	PASSCAR	TOT	IDX2015	M	1963-05	50.49685731	
NOR	PASSCAR	TOT	IDX2015	M	1963-06	45.18642814	
NOR	PASSCAR	TOT	IDX2015	M	1963-07	37.11157248	
NOR	PASSCAR	TOT	IDX2015	M	1963-08	22.86624385	
NOR	PASSCAR	TOT	IDX2015	M	1963-09	21.49426922	
NOR	PASSCAR	TOT	IDX2015	M	1963-10	23.82184807	
NOR	PASSCAR	TOT	IDX2015	M	1963-11	18.70253975	
NOR	PASSCAR	TOT	IDX2015	M	1963-12	14.01325332	
NOR	PASSCAR	TOT	IDX2015	M	1964-01	17.6513751	
NOR	PASSCAR	TOT	IDX2015	M	1964-02	20.21785501	
NOR	PASSCAR	TOT	IDX2015	M	1964-03	34.38810045	
NOR	PASSCAR	TOT	IDX2015	M	1964-04	49.30235204	
NOR	PASSCAR	TOT	IDX2015	M	1964-05	47.13859105	
NOR	PASSCAR	TOT	IDX2015	M	1964-06	44.36733881	
NOR	PASSCAR	TOT	IDX2015	M	1964-07	39.56201473	
NOR	PASSCAR	TOT	IDX2015	M	1964-08	21.66491283	
NOR	PASSCAR	TOT	IDX2015	M	1964-09	27.55553028	
NOR	PASSCAR	TOT	IDX2015	M	1964-10	27.74665112	
NOR	PASSCAR	TOT	IDX2015	M	1964-11	34.68843321	
NOR	PASSCAR	TOT	IDX2015	M	1964-12	13.35798185	
NOR	PASSCAR	TOT	IDX2015	M	1965-01	15.85620432	
NOR	PASSCAR	TOT	IDX2015	M	1965-02	20.92090669	
NOR	PASSCAR	TOT	IDX2015	M	1965-03	35.48021956	
NOR	PASSCAR	TOT	IDX2015	M	1965-04	46.66078894	
NOR	PASSCAR	TOT	IDX2015	M	1965-05	47.78021103	
NOR	PASSCAR	TOT	IDX2015	M	1965-06	52.2920281	
NOR	PASSCAR	TOT	IDX2015	M	1965-07	38.9886522	
NOR	PASSCAR	TOT	IDX2015	M	1965-08	25.72623077	
NOR	PASSCAR	TOT	IDX2015	M	1965-09	28.76368704	
NOR	PASSCAR	TOT	IDX2015	M	1965-10	29.36435255	
NOR	PASSCAR	TOT	IDX2015	M	1965-11	23.48056085	
NOR	PASSCAR	TOT	IDX2015	M	1965-12	19.10525867	
NOR	PASSCAR	TOT	IDX2015	M	1966-01	20.4158016	
NOR	PASSCAR	TOT	IDX2015	M	1966-02	21.0915503	
NOR	PASSCAR	TOT	IDX2015	M	1966-03	42.36739569	
NOR	PASSCAR	TOT	IDX2015	M	1966-04	42.04658571	
NOR	PASSCAR	TOT	IDX2015	M	1966-05	51.69818833	
NOR	PASSCAR	TOT	IDX2015	M	1966-06	53.28858679	
NOR	PASSCAR	TOT	IDX2015	M	1966-07	39.6029692	
NOR	PASSCAR	TOT	IDX2015	M	1966-08	28.72273257	
NOR	PASSCAR	TOT	IDX2015	M	1966-09	35.03654617	
NOR	PASSCAR	TOT	IDX2015	M	1966-10	32.62705839	
NOR	PASSCAR	TOT	IDX2015	M	1966-11	26.34737351	
NOR	PASSCAR	TOT	IDX2015	M	1966-12	19.60353801	
NOR	PASSCAR	TOT	IDX2015	M	1967-01	22.29288132	
NOR	PASSCAR	TOT	IDX2015	M	1967-02	24.53172549	
NOR	PASSCAR	TOT	IDX2015	M	1967-03	36.67472484	
NOR	PASSCAR	TOT	IDX2015	M	1967-04	54.565001	
NOR	PASSCAR	TOT	IDX2015	M	1967-05	54.74247035	
NOR	PASSCAR	TOT	IDX2015	M	1967-06	55.29535565	
NOR	PASSCAR	TOT	IDX2015	M	1967-07	41.82816188	
NOR	PASSCAR	TOT	IDX2015	M	1967-08	29.73976849	
NOR	PASSCAR	TOT	IDX2015	M	1967-09	33.88982111	
NOR	PASSCAR	TOT	IDX2015	M	1967-10	32.6134069	
NOR	PASSCAR	TOT	IDX2015	M	1967-11	32.45641478	
NOR	PASSCAR	TOT	IDX2015	M	1967-12	26.27911607	
NOR	PASSCAR	TOT	IDX2015	M	1968-01	24.42251358	
NOR	PASSCAR	TOT	IDX2015	M	1968-02	23.63755297	
NOR	PASSCAR	TOT	IDX2015	M	1968-03	38.20369159	
NOR	PASSCAR	TOT	IDX2015	M	1968-04	50.22382754	
NOR	PASSCAR	TOT	IDX2015	M	1968-05	65.14490487	
NOR	PASSCAR	TOT	IDX2015	M	1968-06	56.32604306	
NOR	PASSCAR	TOT	IDX2015	M	1968-07	47.60956742	
NOR	PASSCAR	TOT	IDX2015	M	1968-08	33.07755752	
NOR	PASSCAR	TOT	IDX2015	M	1968-09	35.93754444	
NOR	PASSCAR	TOT	IDX2015	M	1968-10	42.08754017	
NOR	PASSCAR	TOT	IDX2015	M	1968-11	31.78749182	
NOR	PASSCAR	TOT	IDX2015	M	1968-12	26.77056967	
NOR	PASSCAR	TOT	IDX2015	M	1969-01	35.46656807	
NOR	PASSCAR	TOT	IDX2015	M	1969-02	34.30619152	
NOR	PASSCAR	TOT	IDX2015	M	1969-03	58.08025938	
NOR	PASSCAR	TOT	IDX2015	M	1969-04	61.37709394	
NOR	PASSCAR	TOT	IDX2015	M	1969-05	74.31870538	
NOR	PASSCAR	TOT	IDX2015	M	1969-06	75.397173	
NOR	PASSCAR	TOT	IDX2015	M	1969-07	66.69434885	
NOR	PASSCAR	TOT	IDX2015	M	1969-08	40.34697534	
NOR	PASSCAR	TOT	IDX2015	M	1969-09	56.11444498	
NOR	PASSCAR	TOT	IDX2015	M	1969-10	75.7657632	
NOR	PASSCAR	TOT	IDX2015	M	1969-11	55.64346862	
NOR	PASSCAR	TOT	IDX2015	M	1969-12	61.67742669	
NOR	PASSCAR	TOT	IDX2015	M	1970-01	23.20070533	
NOR	PASSCAR	TOT	IDX2015	M	1970-02	15.78794687	
NOR	PASSCAR	TOT	IDX2015	M	1970-03	24.24504423	
NOR	PASSCAR	TOT	IDX2015	M	1970-04	41.691647	
NOR	PASSCAR	TOT	IDX2015	M	1970-05	55.99158158	
NOR	PASSCAR	TOT	IDX2015	M	1970-06	62.41460709	
NOR	PASSCAR	TOT	IDX2015	M	1970-07	57.02226899	
NOR	PASSCAR	TOT	IDX2015	M	1970-08	38.01939649	
NOR	PASSCAR	TOT	IDX2015	M	1970-09	48.08736953	
NOR	PASSCAR	TOT	IDX2015	M	1970-10	52.107733	
NOR	PASSCAR	TOT	IDX2015	M	1970-11	43.20013651	
NOR	PASSCAR	TOT	IDX2015	M	1970-12	33.0434288	
NOR	PASSCAR	TOT	IDX2015	M	1971-01	29.77389722	
NOR	PASSCAR	TOT	IDX2015	M	1971-02	33.35741304	
NOR	PASSCAR	TOT	IDX2015	M	1971-03	47.7597338	
NOR	PASSCAR	TOT	IDX2015	M	1971-04	59.75256676	
NOR	PASSCAR	TOT	IDX2015	M	1971-05	64.35994426	
NOR	PASSCAR	TOT	IDX2015	M	1971-06	69.49972981	
NOR	PASSCAR	TOT	IDX2015	M	1971-07	67.66360456	
NOR	PASSCAR	TOT	IDX2015	M	1971-08	47.43209806	
NOR	PASSCAR	TOT	IDX2015	M	1971-09	46.02599471	
NOR	PASSCAR	TOT	IDX2015	M	1971-10	41.54148062	
NOR	PASSCAR	TOT	IDX2015	M	1971-11	35.15258383	
NOR	PASSCAR	TOT	IDX2015	M	1971-12	30.10835869	
NOR	PASSCAR	TOT	IDX2015	M	1972-01	34.13554791	
NOR	PASSCAR	TOT	IDX2015	M	1972-02	33.30963283	
NOR	PASSCAR	TOT	IDX2015	M	1972-03	43.84175649	
NOR	PASSCAR	TOT	IDX2015	M	1972-04	47.64369614	
NOR	PASSCAR	TOT	IDX2015	M	1972-05	41.00907255	
NOR	PASSCAR	TOT	IDX2015	M	1972-06	65.49984358	
NOR	PASSCAR	TOT	IDX2015	M	1972-07	46.35363044	
NOR	PASSCAR	TOT	IDX2015	M	1972-08	43.98509712	
NOR	PASSCAR	TOT	IDX2015	M	1972-09	50.1419186	
NOR	PASSCAR	TOT	IDX2015	M	1972-10	45.71201047	
NOR	PASSCAR	TOT	IDX2015	M	1972-11	39.07738688	
NOR	PASSCAR	TOT	IDX2015	M	1972-12	33.08438327	
NOR	PASSCAR	TOT	IDX2015	M	1973-01	42.44930463	
NOR	PASSCAR	TOT	IDX2015	M	1973-02	43.07727312	
NOR	PASSCAR	TOT	IDX2015	M	1973-03	59.08364381	
NOR	PASSCAR	TOT	IDX2015	M	1973-04	55.13153778	
NOR	PASSCAR	TOT	IDX2015	M	1973-05	63.40434004	
NOR	PASSCAR	TOT	IDX2015	M	1973-06	68.72159495	
NOR	PASSCAR	TOT	IDX2015	M	1973-07	58.20994852	
NOR	PASSCAR	TOT	IDX2015	M	1973-08	56.20317966	
NOR	PASSCAR	TOT	IDX2015	M	1973-09	50.05318393	
NOR	PASSCAR	TOT	IDX2015	M	1973-10	54.76977333	
NOR	PASSCAR	TOT	IDX2015	M	1973-11	42.83837206	
NOR	PASSCAR	TOT	IDX2015	M	1973-12	26.975342	
NOR	PASSCAR	TOT	IDX2015	M	1974-01	35.03654617	
NOR	PASSCAR	TOT	IDX2015	M	1974-02	45.35024601	
NOR	PASSCAR	TOT	IDX2015	M	1974-03	61.11771565	
NOR	PASSCAR	TOT	IDX2015	M	1974-04	63.68419556	
NOR	PASSCAR	TOT	IDX2015	M	1974-05	65.48619209	
NOR	PASSCAR	TOT	IDX2015	M	1974-06	58.81061403	
NOR	PASSCAR	TOT	IDX2015	M	1974-07	57.75262365	
NOR	PASSCAR	TOT	IDX2015	M	1974-08	49.54125309	
NOR	PASSCAR	TOT	IDX2015	M	1974-09	57.33625324	
NOR	PASSCAR	TOT	IDX2015	M	1974-10	52.81078468	
NOR	PASSCAR	TOT	IDX2015	M	1974-11	46.47649384	
NOR	PASSCAR	TOT	IDX2015	M	1974-12	36.00580188	
NOR	PASSCAR	TOT	IDX2015	M	1975-01	48.92693609	
NOR	PASSCAR	TOT	IDX2015	M	1975-02	48.02593783	
NOR	PASSCAR	TOT	IDX2015	M	1975-03	51.73231706	
NOR	PASSCAR	TOT	IDX2015	M	1975-04	68.07314923	
NOR	PASSCAR	TOT	IDX2015	M	1975-05	68.48951964	
NOR	PASSCAR	TOT	IDX2015	M	1975-06	71.53380166	
NOR	PASSCAR	TOT	IDX2015	M	1975-07	58.98125764	
NOR	PASSCAR	TOT	IDX2015	M	1975-08	52.05995279	
NOR	PASSCAR	TOT	IDX2015	M	1975-09	68.15505816	
NOR	PASSCAR	TOT	IDX2015	M	1975-10	79.36293052	
NOR	PASSCAR	TOT	IDX2015	M	1975-11	54.39435738	
NOR	PASSCAR	TOT	IDX2015	M	1975-12	45.9167828	
NOR	PASSCAR	TOT	IDX2015	M	1976-01	56.2714371	
NOR	PASSCAR	TOT	IDX2015	M	1976-02	61.83441882	
NOR	PASSCAR	TOT	IDX2015	M	1976-03	79.52674839	
NOR	PASSCAR	TOT	IDX2015	M	1976-04	74.20949347	
NOR	PASSCAR	TOT	IDX2015	M	1976-05	83.17852166	
NOR	PASSCAR	TOT	IDX2015	M	1976-06	96.80953329	
NOR	PASSCAR	TOT	IDX2015	M	1976-07	82.97374932	
NOR	PASSCAR	TOT	IDX2015	M	1976-08	66.53053099	
NOR	PASSCAR	TOT	IDX2015	M	1976-09	81.07619237	
NOR	PASSCAR	TOT	IDX2015	M	1976-10	77.51997952	
NOR	PASSCAR	TOT	IDX2015	M	1976-11	70.35294787	
NOR	PASSCAR	TOT	IDX2015	M	1976-12	54.53087227	
NOR	PASSCAR	TOT	IDX2015	M	1977-01	73.30166946	
NOR	PASSCAR	TOT	IDX2015	M	1977-02	69.07653366	
NOR	PASSCAR	TOT	IDX2015	M	1977-03	102.7274537	
NOR	PASSCAR	TOT	IDX2015	M	1977-04	91.10321094	
NOR	PASSCAR	TOT	IDX2015	M	1977-05	103.573846	
NOR	PASSCAR	TOT	IDX2015	M	1977-06	112.3722306	
NOR	PASSCAR	TOT	IDX2015	M	1977-07	83.06930975	
NOR	PASSCAR	TOT	IDX2015	M	1977-08	70.09356958	
NOR	PASSCAR	TOT	IDX2015	M	1977-09	84.3525497	
NOR	PASSCAR	TOT	IDX2015	M	1977-10	78.96703734	
NOR	PASSCAR	TOT	IDX2015	M	1977-11	73.46548733	
NOR	PASSCAR	TOT	IDX2015	M	1977-12	73.08324564	
NOR	PASSCAR	TOT	IDX2015	M	1978-01	57.90961577	
NOR	PASSCAR	TOT	IDX2015	M	1978-02	47.22049999	
NOR	PASSCAR	TOT	IDX2015	M	1978-03	50.48320582	
NOR	PASSCAR	TOT	IDX2015	M	1978-04	56.14174796	
NOR	PASSCAR	TOT	IDX2015	M	1978-05	52.03947556	
NOR	PASSCAR	TOT	IDX2015	M	1978-06	48.46961122	
NOR	PASSCAR	TOT	IDX2015	M	1978-07	37.92383607	
NOR	PASSCAR	TOT	IDX2015	M	1978-08	37.64398055	
NOR	PASSCAR	TOT	IDX2015	M	1978-09	42.14214613	
NOR	PASSCAR	TOT	IDX2015	M	1978-10	45.50041239	
NOR	PASSCAR	TOT	IDX2015	M	1978-11	41.93737379	
NOR	PASSCAR	TOT	IDX2015	M	1978-12	29.14592873	
NOR	PASSCAR	TOT	IDX2015	M	1979-01	40.71556554	
NOR	PASSCAR	TOT	IDX2015	M	1979-02	41.42544296	
NOR	PASSCAR	TOT	IDX2015	M	1979-03	53.36366998	
NOR	PASSCAR	TOT	IDX2015	M	1979-04	49.2818748	
NOR	PASSCAR	TOT	IDX2015	M	1979-05	66.12098632	
NOR	PASSCAR	TOT	IDX2015	M	1979-06	65.92986548	
NOR	PASSCAR	TOT	IDX2015	M	1979-07	48.90645886	
NOR	PASSCAR	TOT	IDX2015	M	1979-08	46.70856915	
NOR	PASSCAR	TOT	IDX2015	M	1979-09	52.14868747	
NOR	PASSCAR	TOT	IDX2015	M	1979-10	65.58857825	
NOR	PASSCAR	TOT	IDX2015	M	1979-11	52.48314894	
NOR	PASSCAR	TOT	IDX2015	M	1979-12	36.77028526	
NOR	PASSCAR	TOT	IDX2015	M	1980-01	52.94729956	
NOR	PASSCAR	TOT	IDX2015	M	1980-02	48.50373994	
NOR	PASSCAR	TOT	IDX2015	M	1980-03	55.55473394	
NOR	PASSCAR	TOT	IDX2015	M	1980-04	52.05995279	
NOR	PASSCAR	TOT	IDX2015	M	1980-05	64.0596115	
NOR	PASSCAR	TOT	IDX2015	M	1980-06	61.88219903	
NOR	PASSCAR	TOT	IDX2015	M	1980-07	59.65700634	
NOR	PASSCAR	TOT	IDX2015	M	1980-08	49.80745713	
NOR	PASSCAR	TOT	IDX2015	M	1980-09	55.77315776	
NOR	PASSCAR	TOT	IDX2015	M	1980-10	67.80694519	
NOR	PASSCAR	TOT	IDX2015	M	1980-11	50.33986519	
NOR	PASSCAR	TOT	IDX2015	M	1980-12	42.40835016	
NOR	PASSCAR	TOT	IDX2015	M	1981-01	55.55473394	
NOR	PASSCAR	TOT	IDX2015	M	1981-02	58.71505361	
NOR	PASSCAR	TOT	IDX2015	M	1981-03	63.02892409	
NOR	PASSCAR	TOT	IDX2015	M	1981-04	60.0802025	
NOR	PASSCAR	TOT	IDX2015	M	1981-05	69.97070618	
NOR	PASSCAR	TOT	IDX2015	M	1981-06	67.88885413	
NOR	PASSCAR	TOT	IDX2015	M	1981-07	71.73174824	
NOR	PASSCAR	TOT	IDX2015	M	1981-08	48.24436165	
NOR	PASSCAR	TOT	IDX2015	M	1981-09	58.14169108	
NOR	PASSCAR	TOT	IDX2015	M	1981-10	66.71482609	
NOR	PASSCAR	TOT	IDX2015	M	1981-11	60.79007992	
NOR	PASSCAR	TOT	IDX2015	M	1981-12	47.74608231	
NOR	PASSCAR	TOT	IDX2015	M	1982-01	68.30522454	
NOR	PASSCAR	TOT	IDX2015	M	1982-02	60.31227781	
NOR	PASSCAR	TOT	IDX2015	M	1982-03	71.90239185	
NOR	PASSCAR	TOT	IDX2015	M	1982-04	65.13125338	
NOR	PASSCAR	TOT	IDX2015	M	1982-05	65.47936634	
NOR	PASSCAR	TOT	IDX2015	M	1982-06	81.35604789	
NOR	PASSCAR	TOT	IDX2015	M	1982-07	74.98762834	
NOR	PASSCAR	TOT	IDX2015	M	1982-08	55.02915162	
NOR	PASSCAR	TOT	IDX2015	M	1982-09	78.3458946	
NOR	PASSCAR	TOT	IDX2015	M	1982-10	76.58485254	
NOR	PASSCAR	TOT	IDX2015	M	1982-11	66.42814482	
NOR	PASSCAR	TOT	IDX2015	M	1982-12	42.07388868	
NOR	PASSCAR	TOT	IDX2015	M	1983-01	68.44173943	
NOR	PASSCAR	TOT	IDX2015	M	1983-02	63.31560536	
NOR	PASSCAR	TOT	IDX2015	M	1983-03	76.14800489	
NOR	PASSCAR	TOT	IDX2015	M	1983-04	62.97431814	
NOR	PASSCAR	TOT	IDX2015	M	1983-05	68.20283837	
NOR	PASSCAR	TOT	IDX2015	M	1983-06	71.98430079	
NOR	PASSCAR	TOT	IDX2015	M	1983-07	59.59557464	
NOR	PASSCAR	TOT	IDX2015	M	1983-08	57.02226899	
NOR	PASSCAR	TOT	IDX2015	M	1983-09	68.12092944	
NOR	PASSCAR	TOT	IDX2015	M	1983-10	72.65322374	
NOR	PASSCAR	TOT	IDX2015	M	1983-11	59.5887489	
NOR	PASSCAR	TOT	IDX2015	M	1983-12	38.56545605	
NOR	PASSCAR	TOT	IDX2015	M	1984-01	60.18258866	
NOR	PASSCAR	TOT	IDX2015	M	1984-02	55.64346862	
NOR	PASSCAR	TOT	IDX2015	M	1984-03	63.8753164	
NOR	PASSCAR	TOT	IDX2015	M	1984-04	56.78336794	
NOR	PASSCAR	TOT	IDX2015	M	1984-05	73.57469924	
NOR	PASSCAR	TOT	IDX2015	M	1984-06	68.91954154	
NOR	PASSCAR	TOT	IDX2015	M	1984-07	62.78319729	
NOR	PASSCAR	TOT	IDX2015	M	1984-08	56.38747476	
NOR	PASSCAR	TOT	IDX2015	M	1984-09	61.27470777	
NOR	PASSCAR	TOT	IDX2015	M	1984-10	78.97386309	
NOR	PASSCAR	TOT	IDX2015	M	1984-11	65.99812292	
NOR	PASSCAR	TOT	IDX2015	M	1984-12	49.08392822	
NOR	PASSCAR	TOT	IDX2015	M	1985-01	78.92608288	
NOR	PASSCAR	TOT	IDX2015	M	1985-02	71.16521146	
NOR	PASSCAR	TOT	IDX2015	M	1985-03	89.6220244	
NOR	PASSCAR	TOT	IDX2015	M	1985-04	84.49589033	
NOR	PASSCAR	TOT	IDX2015	M	1985-05	104.4611928	
NOR	PASSCAR	TOT	IDX2015	M	1985-06	100.5909957	
NOR	PASSCAR	TOT	IDX2015	M	1985-07	101.9629703	
NOR	PASSCAR	TOT	IDX2015	M	1985-08	86.51631069	
NOR	PASSCAR	TOT	IDX2015	M	1985-09	94.15431871	
NOR	PASSCAR	TOT	IDX2015	M	1985-10	127.798413	
NOR	PASSCAR	TOT	IDX2015	M	1985-11	106.8775063	
NOR	PASSCAR	TOT	IDX2015	M	1985-12	79.74517221	
NOR	PASSCAR	TOT	IDX2015	M	1986-01	111.5258383	
NOR	PASSCAR	TOT	IDX2015	M	1986-02	112.9524189	
NOR	PASSCAR	TOT	IDX2015	M	1986-03	104.9662979	
NOR	PASSCAR	TOT	IDX2015	M	1986-04	133.59347	
NOR	PASSCAR	TOT	IDX2015	M	1986-05	148.7534484	
NOR	PASSCAR	TOT	IDX2015	M	1986-06	117.6826598	
NOR	PASSCAR	TOT	IDX2015	M	1986-07	89.27391144	
NOR	PASSCAR	TOT	IDX2015	M	1986-08	68.13458093	
NOR	PASSCAR	TOT	IDX2015	M	1986-09	89.4377293	
NOR	PASSCAR	TOT	IDX2015	M	1986-10	94.30448508	
NOR	PASSCAR	TOT	IDX2015	M	1986-11	67.41105202	
NOR	PASSCAR	TOT	IDX2015	M	1986-12	62.69446261	
NOR	PASSCAR	TOT	IDX2015	M	1987-01	70.44168255	
NOR	PASSCAR	TOT	IDX2015	M	1987-02	68.85810984	
NOR	PASSCAR	TOT	IDX2015	M	1987-03	74.34600836	
NOR	PASSCAR	TOT	IDX2015	M	1987-04	71.82730867	
NOR	PASSCAR	TOT	IDX2015	M	1987-05	82.37308381	
NOR	PASSCAR	TOT	IDX2015	M	1987-06	76.79645061	
NOR	PASSCAR	TOT	IDX2015	M	1987-07	73.35627542	
NOR	PASSCAR	TOT	IDX2015	M	1987-08	47.84846847	
NOR	PASSCAR	TOT	IDX2015	M	1987-09	66.85816672	
NOR	PASSCAR	TOT	IDX2015	M	1987-10	70.6191519	
NOR	PASSCAR	TOT	IDX2015	M	1987-11	56.36017178	
NOR	PASSCAR	TOT	IDX2015	M	1987-12	53.92338102	
NOR	PASSCAR	TOT	IDX2015	M	1988-01	62.0937971	
NOR	PASSCAR	TOT	IDX2015	M	1988-02	44.85879241	
NOR	PASSCAR	TOT	IDX2015	M	1988-03	45.93726003	
NOR	PASSCAR	TOT	IDX2015	M	1988-04	43.36395438	
NOR	PASSCAR	TOT	IDX2015	M	1988-05	42.63359973	
NOR	PASSCAR	TOT	IDX2015	M	1988-06	42.02610847	
NOR	PASSCAR	TOT	IDX2015	M	1988-07	37.60985182	
NOR	PASSCAR	TOT	IDX2015	M	1988-08	34.22428259	
NOR	PASSCAR	TOT	IDX2015	M	1988-09	38.52450158	
NOR	PASSCAR	TOT	IDX2015	M	1988-10	35.45291658	
NOR	PASSCAR	TOT	IDX2015	M	1988-11	32.90008817	
NOR	PASSCAR	TOT	IDX2015	M	1988-12	22.47035067	
NOR	PASSCAR	TOT	IDX2015	M	1989-01	29.26879213	
NOR	PASSCAR	TOT	IDX2015	M	1989-02	27.23472029	
NOR	PASSCAR	TOT	IDX2015	M	1989-03	28.54526322	
NOR	PASSCAR	TOT	IDX2015	M	1989-04	35.37783339	
NOR	PASSCAR	TOT	IDX2015	M	1989-05	32.66801286	
NOR	PASSCAR	TOT	IDX2015	M	1989-06	38.77705412	
NOR	PASSCAR	TOT	IDX2015	M	1989-07	29.65103382	
NOR	PASSCAR	TOT	IDX2015	M	1989-08	31.5076363	
NOR	PASSCAR	TOT	IDX2015	M	1989-09	34.38127471	
NOR	PASSCAR	TOT	IDX2015	M	1989-10	36.21739996	
NOR	PASSCAR	TOT	IDX2015	M	1989-11	37.05014078	
NOR	PASSCAR	TOT	IDX2015	M	1989-12	27.81490856	
NOR	PASSCAR	TOT	IDX2015	M	1990-01	37.41190524	
NOR	PASSCAR	TOT	IDX2015	M	1990-02	34.49731236	
NOR	PASSCAR	TOT	IDX2015	M	1990-03	39.09786411	
NOR	PASSCAR	TOT	IDX2015	M	1990-04	34.61335002	
NOR	PASSCAR	TOT	IDX2015	M	1990-05	42.66772845	
NOR	PASSCAR	TOT	IDX2015	M	1990-06	41.28210233	
NOR	PASSCAR	TOT	IDX2015	M	1990-07	35.43243935	
NOR	PASSCAR	TOT	IDX2015	M	1990-08	34.29936577	
NOR	PASSCAR	TOT	IDX2015	M	1990-09	34.92733426	
NOR	PASSCAR	TOT	IDX2015	M	1990-10	41.27527658	
NOR	PASSCAR	TOT	IDX2015	M	1990-11	36.63377037	
NOR	PASSCAR	TOT	IDX2015	M	1990-12	22.44987344	
NOR	PASSCAR	TOT	IDX2015	M	1991-01	30.36091124	
NOR	PASSCAR	TOT	IDX2015	M	1991-02	28.52478598	
NOR	PASSCAR	TOT	IDX2015	M	1991-03	31.4462046	
NOR	PASSCAR	TOT	IDX2015	M	1991-04	35.95119593	
NOR	PASSCAR	TOT	IDX2015	M	1991-05	33.15946645	
NOR	PASSCAR	TOT	IDX2015	M	1991-06	33.09120901	
NOR	PASSCAR	TOT	IDX2015	M	1991-07	31.97178692	
NOR	PASSCAR	TOT	IDX2015	M	1991-08	27.70569665	
NOR	PASSCAR	TOT	IDX2015	M	1991-09	32.6134069	
NOR	PASSCAR	TOT	IDX2015	M	1991-10	38.90674327	
NOR	PASSCAR	TOT	IDX2015	M	1991-11	31.64415119	
NOR	PASSCAR	TOT	IDX2015	M	1991-12	20.77756605	
NOR	PASSCAR	TOT	IDX2015	M	1992-01	36.9614061	
NOR	PASSCAR	TOT	IDX2015	M	1992-02	31.0776144	
NOR	PASSCAR	TOT	IDX2015	M	1992-03	37.62350331	
NOR	PASSCAR	TOT	IDX2015	M	1992-04	33.9034726	
NOR	PASSCAR	TOT	IDX2015	M	1992-05	38.42211541	
NOR	PASSCAR	TOT	IDX2015	M	1992-06	37.07744376	
NOR	PASSCAR	TOT	IDX2015	M	1992-07	38.65419072	
NOR	PASSCAR	TOT	IDX2015	M	1992-08	28.62717215	
NOR	PASSCAR	TOT	IDX2015	M	1992-09	36.5928159	
